id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review
9.08771E+17,The Stay Lounge - Superior Room,502652819,The Stay,,Rideau-Goulbourn,45.23642,-75.74757,Private room,104.0,1.0,3,2024-06-21,0.17,3.0,365.0,2,Licensed,423.0
9.09622E+17,Private 1 Bedroom Basement w/bathroom,74515353,Hassaan,,Cumberland,45.45235,-75.47606,Private room,100.0,1.0,85,2024-07-21,4.35,2.0,0.0,26,Licensed,393.0
9.10417E+17,3 Bedroom End-Unit Town in Richmond (Ottawa area),7387552,Allison,,Rideau-Goulbourn,45.1862558,-75.8516224,Entire home/apt,100.0,30.0,0,,,2.0,0.0,0,Licensed,
9.10448E+17,Venice Lounge,519168972,Mercy Chubiyo,,Rideau-Goulbourn,45.2508875,-75.8991932,Entire home/apt,96.0,2.0,60,2025-02-23,2.9,1.0,356.0,35,Licensed,176.0
9.1088E+17,Charming Apt in Old Ottawa East,14158744,Rosana,,Capital,45.4053762,-75.6755242,Entire home/apt,97.0,5.0,35,2025-01-02,1.77,1.0,160.0,24,Licensed,228.0
9.11054E+17,Cozy private apartment in trendy Hintonburg,519302846,Alexander,,Kitchissippi,45.40589,-75.72005,Entire home/apt,139.0,2.0,77,2025-03-08,3.75,1.0,76.0,51,Licensed,163.0
9.11739E+17,1 bedroom home near Lansdowne,28649179,Jamie,,Capital,45.3954371,-75.6769377,Entire home/apt,150.0,2.0,34,2025-02-04,1.72,2.0,9.0,20,Licensed,195.0
9.12134E+17,Extra quiet house,71022030,Carl,,Beacon Hill-Cyrville,45.44154182,-75.59550326,Private room,100.0,1.0,0,,,1.0,0.0,0,Licensed,
9.12361E+17,"Entire Home: Downtown Heritage, w/ Backyard Oasis",19794609,Matías,,Somerset,45.41115,-75.71481,Entire home/apt,248.0,2.0,16,2024-06-23,0.87,1.0,39.0,6,Licensed,421.0
9.12549E+17,"Large basement suite, king bed, kitchen and patio",21852250,Valérie,,Kitchissippi,45.3919,-75.74403,Entire home/apt,100.0,3.0,1,2023-07-31,0.05,1.0,0.0,0,Licensed,749.0
9.14599E+17,Pet Friendly Townhouse By Airport Long/Short Stays,66370112,Thesh,,Knoxdale-Merivale,45.34919,-75.70745,Entire home/apt,100.0,2.0,40,2025-01-05,1.94,1.0,0.0,23,Licensed,225.0
9.15347E+17,Bright bedroom airport,206518638,Rahul,,Gloucester-South Nepean,45.31463784,-75.59076983,Private room,48.0,1.0,58,2025-01-23,2.8,1.0,0.0,9,Licensed,207.0
9.16609E+17,Homescape Getaway,127749959,Lenard,,Bay,45.35422,-75.79275,Private room,55.0,2.0,1,2024-06-23,0.11,1.0,269.0,1,Licensed,421.0
9.16755E+17,The Pool House,59480154,Jennifer,,College,45.3600261,-75.7488966,Entire home/apt,92.0,30.0,6,2024-12-09,0.38,1.0,206.0,4,Licensed,252.0
9.1765E+17,Room Steps to Ottawa University/Parliment,146743514,Carlos,,Rideau-Vanier,45.42181,-75.67978,Private room,70.0,30.0,0,,,22.0,365.0,0,Licensed,
9.17964E+17,"Beechwood Oasis Private Studio Apartment, King Bed",517709296,Sarah,,Rideau-Vanier,45.44447965,-75.66479583,Entire home/apt,100.0,1.0,122,2025-03-09,5.87,5.0,353.0,69,Licensed,162.0
9.18107E+17,Cute 2 bedroom close to Downtown,520046812,P,,Rideau-Vanier,45.43937,-75.6623,Entire home/apt,99.0,2.0,52,2025-02-23,2.64,1.0,160.0,36,Licensed,176.0
9.19408E+17,Room Across Uottawa Steps To Rideau/ByWard Market,146743514,Carlos,,Rideau-Vanier,45.42199,-75.67883,Private room,158.0,30.0,0,,,22.0,269.0,0,Licensed,
9.22253E+17,Private bedroom in Kanata near Tech Park,225081808,My,,Kanata South,45.3057788,-75.8867908,Private room,56.0,30.0,1,2024-12-22,0.37,2.0,320.0,1,Licensed,239.0
9.23273E+17,Open cozy concept basement,253701456,Ash,,Cumberland,45.45664,-75.47424,Private room,126.0,1.0,0,,,1.0,364.0,0,Licensed,
9.23416E+17,Downtown Oasis: Newly Renovated 3-Bedroom House,188908573,Cassandra,,Rideau-Rockcliffe,45.429279,-75.6498479,Entire home/apt,120.0,30.0,3,2024-02-04,0.17,3.0,337.0,0,Licensed,561.0
9.23449E+17,1 Room in stittsville,515679461,Ritesh,,Rideau-Goulbourn,45.25267,-75.89745,Private room,100.0,1.0,5,2025-01-05,0.24,4.0,98.0,2,Licensed,225.0
9.23455E+17,Room in Stittsville,515679461,Ritesh,,Rideau-Goulbourn,45.25255,-75.89945,Private room,100.0,1.0,18,2024-02-04,0.92,4.0,269.0,0,Licensed,561.0
9.23943E+17,Perfect for Long Stays - Modern 4 Bdrm Home,52810809,Natalie,,Bay,45.36655,-75.79577,Entire home/apt,226.0,30.0,39,2024-07-07,1.91,13.0,332.0,1,Licensed,407.0
9.23964E+17,Modern B&B w/Grand Piano (LTR),358010732,Justin,,Gloucester-South Nepean,45.26863,-75.69181,Entire home/apt,160.0,30.0,10,2024-07-13,0.51,1.0,364.0,3,Exempt,401.0
9.24484E+17,"Modern 1BR - King Bed, Near DTN",150407358,"George,Raja",,Alta Vista,45.4178,-75.64313,Entire home/apt,108.0,3.0,48,2025-03-03,4.27,1.0,63.0,48,Licensed,168.0
9.24531E+17,"Big, clean room in a great area!",364541518,Amin,,Gloucester-Southgate,45.35764,-75.65246,Private room,75.0,1.0,10,2024-12-25,0.53,12.0,364.0,5,Licensed,236.0
9.24531E+17,Clean and big room in great area,364541518,Amin,,Gloucester-Southgate,45.35772,-75.65173,Private room,36.0,1.0,15,2024-12-31,0.76,12.0,359.0,10,Licensed,230.0
